routenum,eta,distance,route,time
1,"21 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:41:58 2018"
2,"43 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:41:58 2018"
1,"21 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:42:16 2018"
2,"44 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:42:16 2018"
1,"21 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:42:37 2018"
2,"44 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:42:37 2018"
1,"21 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:43:17 2018"
2,"44 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:43:17 2018"
1,"21 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:43:56 2018"
2,"44 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:43:56 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:44:18 2018"
2,"44 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:44:18 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:47:55 2018"
2,"45 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:47:55 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:48:13 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:48:13 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:48:32 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:48:32 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:48:32 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:48:52 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:48:52 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:48:52 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:49:12 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:49:12 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:49:12 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:49:31 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:49:31 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:49:31 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:49:50 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:49:50 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:49:50 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:50:10 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:50:10 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:50:10 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:50:30 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:50:30 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:50:30 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:50:50 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:50:50 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:50:50 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:51:09 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:51:09 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:51:09 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:51:27 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:51:27 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:51:27 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:51:46 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:51:46 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:51:46 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:52:04 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:52:04 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:52:04 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:52:21 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:52:21 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:52:21 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:52:40 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:52:40 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:52:40 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:52:58 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:52:58 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:52:58 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:53:17 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:53:17 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:53:17 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:53:37 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:53:37 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:53:37 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:53:56 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:53:56 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:53:56 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:54:15 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:54:15 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:54:15 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:54:35 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:54:35 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:54:35 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:54:54 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:54:54 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:54:54 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:55:13 2018"
2,"47 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:55:13 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:55:13 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:55:33 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:55:33 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:55:33 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:55:54 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:55:54 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:55:54 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:56:15 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:56:15 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:56:15 2018"
1,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:56:35 2018"
2,"46 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:56:35 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:56:35 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:56:57 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:56:57 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:56:57 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:57:18 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:57:18 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:57:18 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:57:38 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:57:38 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:57:38 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:57:57 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:57:57 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:57:57 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:58:18 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:58:18 2018"
3,"22 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:58:18 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:58:39 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:58:39 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:58:39 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:59:00 2018"
2,"48 min","24.3 miles","I-78 W / NJ Turnpike Jersey City","Thu Sep 27 23:59:00 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy, I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:59:00 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:59:20 2018"
2,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:59:20 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:59:20 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:59:40 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Thu Sep 27 23:59:40 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Thu Sep 27 23:59:40 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:00 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:00 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:00:00 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:20 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:20 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:00:20 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:40 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:40 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:00:40 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:59 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:00:59 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:00:59 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:18 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:18 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:01:18 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:38 2018"
2,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:38 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:01:38 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:58 2018"
2,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:01:58 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:01:58 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:18 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:18 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:02:18 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:37 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:37 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:02:37 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:56 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:02:56 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:02:56 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:15 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:15 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:03:15 2018"
1,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:34 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:34 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:03:34 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:54 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:03:54 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:03:54 2018"
1,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:15 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:15 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:04:15 2018"
1,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:34 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:34 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:04:34 2018"
1,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:54 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:04:54 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:04:54 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:05:13 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:05:13 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:05:13 2018"
1,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Upper Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:05:31 2018"
2,"24 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Verrazano Br / Lower Level, I-278 W / Staten Island Expwy Staten Island","Fri Sep 28 00:05:31 2018"
3,"23 min","15.3 miles","I-278 W / Gowanus Expwy Brooklyn; I-278 W / Staten Island Expwy / HOV Staten Island","Fri Sep 28 00:05:31 2018"
